topt,w,a,b,z,isolate.code,source,latitude,longitude,habitat,name,speciesname,former.name.1,former.name.2,strain,clone,species,genus,family,order,class,phylum,kingdom,domain,comment,group,mu.rsqrlist,mu.slist,mu.c.opt.val.list,mu.g.opt.val.list,mu.n,emp.max.growth,tmin,tmax,minqual,maxqual,curvequal,abs.curveskew,rel.curveskew,used.for.optimum.analysis,used.for.tmax.analysis,used.for.tmin.analysis,used.for.niche.width.analysis,used.for.max.growth.rate.analysis,isolate_code,topt_variable,growth.rate,temperature_min,temperature_max,SD,Mean,diff,breadth_constant,max_diff,breadth_variable,breadth_diff
27.19960463,19.49300738,0.047381267,0.092117236,23.46848259,365,Equatorial Pacific,0,-140,marine,Prochlorococcus marinus strain MIT9215 (clade 1),Prochlorococcus marinus,NA,NA,MIT9215,NA,marinus,Prochlorococcus,Synechococcaceae,Synechococcales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,NA,cyanobacteria,0.936679338,0.041568162,0.411610977,0.495373898,15,0.498,13.7219789,33.21498628,good,good,good,-141.2215855,-0.019066217,1,1,1,1,1,365,27,0.48529297895228907,13.700000000000001,33,1.1180325,26.534575,0.19960462999999962,19.493007379999998,0.21498627999999798,19.299999999999997,0.19300738000000095
28.23945961,18.26731291,0.048114155,0.100802576,24.67548993,367,"Mississippi Sound, USA",30.23,-88.8,marine,Alexandrium monilatum,Alexandrium monilatum,NA,NA,NA,NA,monilatum,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,Dinophyta,Chromista,Eukaryota,NA,dinoflagellates,0.999936742,0.003351597,0.578784,0.702755015,4,0.599,15.54183347,33.80914638,good,good,good,-117.9658156,-0.019352281,1,1,1,1,1,367,26.6,0.5651022903784421,15,31.900000000000002,3.5847,24.6884,1.6394596099999994,18.26731291,1.9091463799999993,16.900000000000002,1.367312909999999
24.35209536,25.40048379,0.732335127,0.024733323,22.40379646,462,"Dokai Bay, Japan",33.93,130.83,marine,Skeletonema tropicum strain FDK199,Skeletonema tropicum,NA,NA,FDK199,NA,tropicum,Skeletonema,Skeletonemaceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.978036086,0.075941098,1.274562902,1.306009536,6,1.219,9.703554566,35.10403836,good,good,good,-133.8892942,-0.008169959,1,1,1,1,1,462,23.8,1.1653172792414097,10,34,4.06756,20.5919,0.5520953599999991,25.400483793999996,1.104038359999997,24,1.400483793999996
26.07774814,25.8079144,0.378761746,0.052124454,22.14230025,463,"Dokai Bay, Japan",33.93,130.83,marine,Skeletonema tropicum strain FDK202,Skeletonema tropicum,NA,NA,FDK202,NA,tropicum,Skeletonema,Skeletonemaceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.962948577,0.100506393,1.201183595,1.337515223,6,1.303,9.238343046,35.04625745,good,good,good,-270.964112,-0.015763514,1,1,1,1,1,463,24.900000000000002,1.1758592819381872,9.1,33.5,4.06756,20.5919,1.1777481399999985,25.807914403999998,1.5462574499999988,24.4,1.4079144039999996
25.88285886,25.47055925,0.535472048,0.047518686,22.32859939,464,"Dokai Bay, Japan",33.93,130.83,marine,Skeletonema tropicum strain FDK204,Skeletonema tropicum,NA,NA,FDK204,NA,tropicum,Skeletonema,Skeletonemaceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.976000304,0.102642379,1.547157078,1.689144463,6,1.55,9.593319764,35.06387902,good,good,good,-240.3529255,-0.014545678,1,1,1,1,1,464,24.8,1.4865180300104082,9.5,33.6,4.06756,20.5919,1.0828588599999982,25.470559256,1.4638790200000003,24.1,1.370559256
26.76665394,26.28715863,0.328153077,0.064992388,21.91759917,465,"Dokai Bay, Japan",33.93,130.83,marine,Skeletonema tropicum strain FDK205,Skeletonema tropicum,NA,NA,FDK205,NA,tropicum,Skeletonema,Skeletonemaceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.953670427,0.134626313,1.363700583,1.614531757,6,1.561,8.77401985,35.06117848,good,good,good,-336.66954,-0.018534159,1,1,1,1,1,465,25.400000000000002,1.4076677886105673,8.4,33.4,4.06756,20.5919,1.366653939999999,26.28715863,1.6611784800000038,25,1.2871586300000004
26.09600946,25.15350032,0.494205098,0.050212467,22.45761298,466,"Dokai Bay, Japan",33.93,130.83,marine,Skeletonema tropicum strain FDK207,Skeletonema tropicum,NA,NA,FDK207,NA,tropicum,Skeletonema,Skeletonemaceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.991565261,0.060250058,1.526301489,1.678898259,6,1.55,9.880862819,35.03436314,good,good,good,-239.1879041,-0.015029479,1,1,1,1,1,466,25,1.4702563492286416,9.8,33.5,4.06756,20.5919,1.0960094600000012,25.153500321000003,1.5343631400000035,23.7,1.4535003210000035
25.75313498,32.72584887,1.203224637,0.01878021,23.2961221,467,"Dokai Bay, Japan",33.93,130.83,marine,Skeletonema menzelii strain FDK221,Skeletonema menzelii,NA,NA,FDK221,NA,menzelii,Skeletonema,Skeletonemaceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.906598805,0.218233868,1.863602057,1.907606139,7,2.114,6.933197671,39.65904654,good,good,good,-280.305514,-0.007997585,1,1,1,1,1,467,25.3,1.7830356145029045,7.2,38.800000000000004,4.06756,20.5919,0.45313497999999797,32.725848869,0.8590465399999943,31.600000000000005,1.1258488689999915
23.53551391,32.26560075,1.90044814,7.42761e-4,23.43937585,470,"Dokai Bay, Japan",33.93,130.83,marine,Skeletonema menzelii strain FDK222,Skeletonema menzelii,NA,NA,FDK222,NA,menzelii,Skeletonema,Skeletonemaceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.926430947,0.193294036,1.933824355,1.933893771,7,1.961,7.306575472,39.57217622,good,good,good,-10.70040042,-3.18552e-4,1,1,1,1,1,470,23.5,1.8109445245394378,7.9,39,4.06756,20.5919,0.035513909999998816,32.265600748000004,0.5721762200000029,31.1,1.1656007480000028
26.62628439,25.22038322,0.354441974,0.059146707,22.44058866,472,"Dokai Bay, Japan",33.93,130.83,marine,Skeletonema ardens strain FDK004,Skeletonema ardens,NA,NA,FDK004,NA,ardens,Skeletonema,Skeletonemaceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.964976194,0.113170544,1.336529455,1.523352378,6,1.452,9.830397047,35.05078026,good,good,good,-272.4632616,-0.016984506,1,1,1,1,1,472,25.3,1.3244865312641891,9.5,33.4,4.06756,20.5919,1.3262843899999979,25.220383213000005,1.6507802600000048,23.9,1.3203832130000066
21.34035494,26.01750927,0.249963255,0.057850734,16.992631,543,"Gulf of Naples, Italy",40.75,14.33,marine,Thalassiosira rotula strain CCMP1647,Thalassiosira rotula,NA,NA,CCMP1647,NA,rotula,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.981516339,0.04126274,0.668041374,0.763126322,15,0.761401997,3.98387636,30.00138563,good,good,good,-300.814304,-0.017080529,1,1,1,1,1,543,19.900000000000002,0.6606406425327239,3.7,28.3,4.25558,19.248,1.4403549399999989,26.01750927,1.7013856300000008,24.6,1.41750927
18.92418951,29.15346867,0.46598401,0.034532758,15.46187669,544,"Gulf of Naples, Italy",40.49,14.14,marine,Thalassiosira rotula strain CCMP3264,Thalassiosira rotula,NA,NA,CCMP3264,NA,rotula,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.984946952,0.03731497,0.794801637,0.845209512,15,0.833756499,0.885142355,30.03861102,good,good,good,-309.7660185,-0.012501527,1,1,1,1,1,544,18,0.7634791107812866,0.9,28.8,4.25558,19.248,0.9241895100000015,29.153468665000002,1.2386110200000005,27.900000000000002,1.2534686649999998
19.68540345,20.83908834,0.143393974,0.087349948,15.65293767,553,"North Atlantic, off Portugal",39.5,-9.33,marine,"Conticribra weissflogii strain CCMP1053, SA",Conticribra weissflogii,Thalassiosira weissflogii,NA,"CCMP1053, SA",NA,weissflogii,Conticribra,Thalassiosiraceae,Thalassiosirales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.993593336,0.019394801,0.562774602,0.680521042,20,0.7,5.233393498,26.07248184,good,good,good,-174.1076078,-0.01923896,1,1,1,1,1,553,19.200000000000003,0.6386142838241037,5.1000000000000005,25.400000000000002,2.11584,17.4779,0.4854034499999962,20.839088341999997,0.6724818399999961,20.3,0.5390883419999959
22.25441025,23.16325066,0.502258041,-0.015855758,23.30948304,556,"Santa Cruz, CA, USA",36.96,-122.02,marine,Akashiwo sanguinea strain RMB,Akashiwo sanguinea,NA,NA,RMB,NA,sanguinea,Akashiwo,NA,NA,Dinophyceae,Dinophyta,Chromista,Eukaryota,NA,dinoflagellates,0.961149589,0.024539727,0.347069304,0.349995337,30,0.355849783,11.72785771,34.89110837,good,good,good,60.54870186,0.004871989,1,1,1,1,1,556,22.3,0.3454636055741449,11.9,34.800000000000004,1.30216,13.9136,-0.04558975000000132,23.163250659999996,0.0911083699999935,22.900000000000006,0.26325065999999
3.788610388,11.37440653,0.234488477,0.112625562,2.123679131,558,Southern ocean,-57.85,139.85,marine,Proboscia inermis,Proboscia,NA,NA,NA,NA,NA,Proboscia,Rhizosoleniaceae,Rhizosoleniales,Bacillariophyceae,Ochrophyta,Chromista,Eukaryota,NA,diatoms,0.738307333,0.057840906,0.297849106,0.328488293,45,0.44,-3.563524133,7.810882396,good,good,good,-13.97584911,-0.015743033,1,1,1,1,1,558,3.5,0.3078700706259799,0,7.4,1.27588,2.75069,0.28861038799999994,11.374406529,0.41088239599999987,7.4,3.9744065289999995
27.54945393,18.69199669,0.079034621,0.047094689,25.58324188,559,"Coral Sea, south of Solomon Islands",-15.05,155.03,marine,Trichodesmium erythraeum strain KO4_20,Trichodesmium erythraeum,NA,NA,KO4_20,NA,erythraeum,Trichodesmium,Phormidiaceae,Oscillatoriales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,NA,cyanobacteria,0.961697075,0.020488429,0.263675931,0.276455485,36,0.306886099,16.23724354,34.92924022,good,good,good,-72.66596858,-0.011126639,1,1,1,1,1,559,27.400000000000002,0.2711998559180166,16.3,34.7,1.20839,27.596800000000002,0.1494539299999964,18.691996679999995,0.2292402199999941,18.400000000000002,0.29199667999999335
27.86970425,18.53136503,0.060990692,0.053843841,25.68728816,560,"North Atlantic, off French Guiana coast",7.53,-49.25,marine,Trichodesmium erythraeum strain 21_75,Trichodesmium erythraeum,NA,NA,21_75,NA,erythraeum,Trichodesmium,Phormidiaceae,Oscillatoriales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,NA,cyanobacteria,0.949150727,0.022645829,0.243185257,0.258334941,36,0.28,16.42160565,34.95297068,good,good,good,-78.90538474,-0.012398936,1,1,1,1,1,560,27.8,0.255953246337855,16.5,34.800000000000004,0.819359,27.6951,0.06970425000000091,18.53136503,0.1529706799999957,18.300000000000004,0.23136502999999564
29.19234884,13.27893261,0.134031817,0.036070844,28.40861507,561,"North Atlantic, off French Guiana coast",6.98,-49.33,marine,Crocosphaera watsonii strain 3A,Crocosphaera watsonii,NA,NA,3A,NA,watsonii,Crocosphaera,Cyanobacteriaceae,Chroococcales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,NA,cyanobacteria,0.954405967,0.030634933,0.373455907,0.378811249,24,0.3578,21.76914877,35.04808138,good,good,good,-14.75562713,-0.006301852,1,1,1,1,1,561,29.200000000000003,0.3742951788550211,21.8,34.9,0.70958,27.7296,-0.0076511600000017665,13.278932609999998,0.1480813800000007,13.099999999999998,0.17893261000000038
28.57219994,13.19843177,0.497188357,0.005046806,28.46102406,562,"Oahu, Hawaii, USA",21.43,-157.79,marine,Crocosphaera watsonii strain WH005,Crocosphaera watsonii,NA,NA,WH005,NA,watsonii,Crocosphaera,Cyanobacteriaceae,Chroococcales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,NA,cyanobacteria,0.972360037,0.036810922,0.573986686,0.574145833,24,0.5532,21.86180818,35.06023994,good,good,good,-2.084696047,-9.06725e-4,1,1,1,1,1,562,28.6,0.5592179580694508,22,34.9,1.06302,25.2241,-0.02780006000000057,13.198431760000002,0.16023994000000386,12.899999999999999,0.29843176000000327
28.7343785,13.18183285,0.395979986,0.012490531,28.46336502,563,"South Atlantic, off Brazil",-11.7,-32.01,marine,Crocosphaera watsonii strain WH84,Crocosphaera watsonii,NA,NA,WH84,NA,watsonii,Crocosphaera,Cyanobacteriaceae,Chroococcales,Cyanophyceae,Cyanobacteria,Bacteria,Prokaryota,NA,cyanobacteria,0.975579377,0.033907587,0.565034177,0.565991521,24,0.514258769,21.87244859,35.05428144,good,good,good,-5.044987387,-0.002202585,1,1,1,1,1,563,28.700000000000003,0.5575780781770286,22,34.9,0.801327,27.0918,0.03437849999999543,13.181832849999996,0.15428143999999833,12.899999999999999,0.28183284999999714
19.11257279,19.50987083,0.12063898,0.096802067,15.23530635,570,"Ruakaka Bay, Marlborough Sounds, New Zealand",-41.2,174.12,marine,Chrysochromulina ericina,Chryosochromulina ericina,NA,NA,NA,NA,ericina,Chryosochromulina,Prymnesiaceae,Prymnesiales,Coccolithophyceae,Haptophyta,Chromista,Eukaryota,NA,haptophytes,0.986314027,0.031357625,0.527216666,0.646121341,5,0.618980432,5.480370937,24.99024176,good,good,good,-145.6682201,-0.019615602,1,1,1,1,1,570,18.6,0.6046939890311017,5.300000000000001,24.400000000000002,2.00006,15.7015,0.5125727900000001,19.509870823,0.5902417599999978,19.1,0.40987082299999855
19.35706278,18.81759478,0.086977869,0.102057233,15.57080306,571,"Elie Bay, Marlborough Sounds, New Zealand",-41.13,173.99,marine,Chrysochromulina hirta,Chryosochromulina hirta,NA,NA,NA,NA,hirta,Chryosochromulina,Prymnesiaceae,Prymnesiales,Coccolithophyceae,Haptophyta,Chromista,Eukaryota,NA,haptophytes,0.93248361,0.059400329,0.426139513,0.525587714,5,0.488668762,6.162005664,24.97960045,good,good,good,-131.910963,-0.019796506,1,1,1,1,1,571,18.8,0.4894777842234397,6,24.3,1.99072,15.7235,0.557062779999999,18.817594786,0.6796004499999988,18.3,0.5175947860000001
24.37793178,18.73091256,0.058629588,0.102385489,20.6135443,572,"Pakiri beach, Hauraki Gulf, New Zealand",-36.25,174.75,marine,Chrysochromulina acantha,Chryosochromulina acantha,NA,NA,NA,NA,acantha,Chryosochromulina,Prymnesiaceae,Prymnesiales,Coccolithophyceae,Haptophyta,Chromista,Eukaryota,NA,haptophytes,0.925397159,0.071320379,0.483846298,0.596437856,5,0.55313145,11.24808802,29.97900057,good,good,good,-129.965038,-0.019776513,1,1,1,1,1,572,23.8,0.5529912218071329,11.100000000000001,29.3,2.04637,18.4897,0.5779317800000001,18.73091255,0.6790005699999995,18.2,0.53091255
23.0221637,19.90133055,0.142910609,0.066046372,20.0431012,573,"Pakiri beach, Hauraki Gulf, New Zealand",-36.25,174.75,marine,Chrysochromulina simplex,Chryosochromulina simplex,NA,NA,NA,NA,simplex,Chryosochromulina,Prymnesiaceae,Prymnesiales,Coccolithophyceae,Haptophyta,Chromista,Eukaryota,NA,haptophytes,0.998345301,0.009859243,0.536997502,0.595168871,5,0.55313145,10.09243593,29.99376647,good,good,good,-122.2680896,-0.015511964,1,1,1,1,1,573,22.6,0.5632624763419143,10.100000000000001,29.5,2.04637,18.4897,0.4221636999999987,19.90133054,0.4937664700000006,19.4,0.5013305400000014
26.35216499,24.77075594,0.453704879,0.050438179,22.80069028,603,"Hordaland, Norway",60.17,5.54,marine,Nannochloropsis oceanica strain CCAP 849/10,Nannochloris oceanica,NA,NA,CCAP 849/10,NA,oceanica,Nannochloris,Chlorellaceae,Chlorellales,Trebouxiophyceae,Chlorophyta,Plantae,Eukaryota,"Isolation location from original isolation, Joanna Sandnes",greens,0.979497046,0.080742208,1.432923772,1.573094779,8,1.613,10.41531231,35.18606825,good,good,good,-226.6486096,-0.014911979,1,1,1,1,1,603,25.700000000000003,1.448794023665556,10.4,34.2,3.15011,9.99473,0.6521649899999957,24.77075594,0.9860682499999953,23.800000000000004,0.9707559399999965
13.19643048,19.45514835,0.247304828,0.066314791,10.33115047,606,"Skagerrak, Norway",57.85,9.07,estuarine,Pseudochattonella farcimen,Pseudochattonella farcimen,NA,NA,NA,NA,farcimen,Pseudochattonella,NA,Florenciellales,Dictyochophyceae,Ochrophyta,Chromista,Eukaryota,NA,dictyochophytes,0.86484341,0.067453516,0.490649381,0.541846343,10,0.596,0.603576293,20.05872464,good,good,good,-112.5077535,-0.015278433,0,0,0,0,0,606,11,0.38752567437276386,0.2,17.2,5.07236,10.1395,2.19643048,19.455148347,2.858724640000002,17,2.4551483470000015
